plant_id,family,taxon_name,refstand,ref_short
wcs531855,Apocynaceae,Urceola polyneura,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs210963,Apocynaceae,Urceola quintaretii,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs210963,Apocynaceae,Urceola quintaretii,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs210965,Apocynaceae,Urceola rosea,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs210965,Apocynaceae,Urceola rosea,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs210967,Apocynaceae,Urceola tournieri,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211031,Rubiaceae,Urophyllum arboreum,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs211031,Rubiaceae,Urophyllum arboreum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211084,Rubiaceae,Urophyllum glabrum,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs211090,Rubiaceae,Urophyllum griffithianum,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs211094,Rubiaceae,Urophyllum hirsutum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211188,Rubiaceae,Urophyllum villosum,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs211387,Apocynaceae,Vallaris glabra,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs211387,Apocynaceae,Vallaris glabra,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs211390,Apocynaceae,Vallaris indecora,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211399,Apocynaceae,Vallaris solanacea,8388,Ayurvedic Pharm. of India (1999-2011)
wcs211399,Apocynaceae,Vallaris solanacea,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs211399,Apocynaceae,Vallaris solanacea,100229,"Medicinal Plant Marketing in Bangladesh (Dixie et al., 2003)"
wcs211399,Apocynaceae,Vallaris solanacea,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs211399,Apocynaceae,Vallaris solanacea,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211409,Apocynaceae,Vallesia glabra,8639,"Med. Pl. Argentine Flora (Barboza et al., 2009)"
wcs211409,Apocynaceae,Vallesia glabra,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
wcs211409,Apocynaceae,Vallesia glabra,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs211409,Apocynaceae,Vallesia glabra,100034,"SEPASAL database (Kew, 1999)"
wcs211409,Apocynaceae,Vallesia glabra,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs339732,Rubiaceae,Vangueria agrestis,100026,"Commercially Important African Med. Plants (Van Wyk, 2015)"
wcs339732,Rubiaceae,Vangueria agrestis,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs339732,Rubiaceae,Vangueria agrestis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211635,Rubiaceae,Vangueria apiculata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs211635,Rubiaceae,Vangueria apiculata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211660,Rubiaceae,Vangueria cyanescens,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs211673,Rubiaceae,Vangueria esculenta,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs340040,Rubiaceae,Vangueria ferruginea,100034,"SEPASAL database (Kew, 1999)"
wcs211683,Rubiaceae,Vangueria infausta,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs211683,Rubiaceae,Vangueria infausta,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs211683,Rubiaceae,Vangueria infausta,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs211683,Rubiaceae,Vangueria infausta,100034,"SEPASAL database (Kew, 1999)"
wcs211683,Rubiaceae,Vangueria infausta,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211685,Rubiaceae,Vangueria infausta subsp. infausta,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs211685,Rubiaceae,Vangueria infausta subsp. infausta,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs211685,Rubiaceae,Vangueria infausta subsp. infausta,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211686,Rubiaceae,Vangueria infausta subsp. rotundata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211695,Rubiaceae,Vangueria lasiantha,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs211695,Rubiaceae,Vangueria lasiantha,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs211695,Rubiaceae,Vangueria lasiantha,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211698,Rubiaceae,Vangueria latifolia,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs211710,Rubiaceae,Vangueria macrocalyx,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs211711,Rubiaceae,Vangueria madagascariensis,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs211711,Rubiaceae,Vangueria madagascariensis,8260,"Med. Pl. Indian Ocean Ils. (Gurib-Fakim et al., 2004)"
wcs211711,Rubiaceae,Vangueria madagascariensis,100034,"SEPASAL database (Kew, 1999)"
wcs211711,Rubiaceae,Vangueria madagascariensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211737,Rubiaceae,Vangueria pygmaea,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs211737,Rubiaceae,Vangueria pygmaea,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211775,Rubiaceae,Vangueria venosa,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs339984,Rubiaceae,Vangueria vestita,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs211779,Rubiaceae,Vangueria volkensii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs211813,Rubiaceae,Vangueriopsis lanciflora,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs211813,Rubiaceae,Vangueriopsis lanciflora,100034,"SEPASAL database (Kew, 1999)"
wcs211813,Rubiaceae,Vangueriopsis lanciflora,100023,U.S. FDA Substance Registration System (2016)
wcs211813,Rubiaceae,Vangueriopsis lanciflora,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs213148,Apocynaceae,Vinca difformis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs213150,Apocynaceae,Vinca difformis subsp. sardoa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs213152,Apocynaceae,Vinca erecta,9445,"Med. Pl. Uzbekistan & Kyrgyzstan (Eisenman et al., 2013)"
wcs213152,Apocynaceae,Vinca erecta,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs213157,Apocynaceae,Vinca herbacea,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
wcs213157,Apocynaceae,Vinca herbacea,7201,"Med. Plants in Jordan (Oran, 1998)"
wcs213157,Apocynaceae,Vinca herbacea,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs213165,Apocynaceae,Vinca major,100011,"Archivos de Flora Iberica (Morales et al., 1996)"
wcs213165,Apocynaceae,Vinca major,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs213165,Apocynaceae,Vinca major,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
wcs213165,Apocynaceae,Vinca major,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs213165,Apocynaceae,Vinca major,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs213165,Apocynaceae,Vinca major,100008,"Kräuter Gewürze und Heilpflanzen (Bremness, 1994)"
wcs213165,Apocynaceae,Vinca major,100006,"Les Plantes Arom. et Med. (Bremness, 1996)"
wcs213165,Apocynaceae,Vinca major,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs213165,Apocynaceae,Vinca major,7279,"Med. Pl. of the World (Wyk & Wink, 2004)"
wcs213165,Apocynaceae,Vinca major,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs213165,Apocynaceae,Vinca major,8394,"Substances in Medicines, Australia (TGA, 2007)"
wcs213165,Apocynaceae,Vinca major,100009,"The Plant-Book (Mabberley, 1996)"
wcs213165,Apocynaceae,Vinca major,100019,"Timber Press Plant Names (Erhardt et al., 2009)"
wcs213165,Apocynaceae,Vinca major,100023,U.S. FDA Substance Registration System (2016)
wcs213165,Apocynaceae,Vinca major,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs213165,Apocynaceae,Vinca major,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs213165,Apocynaceae,Vinca major,100020,"World Economic Plants (Wiersema et al., 2013)"
wcs213172,Apocynaceae,Vinca minor,100011,"Archivos de Flora Iberica (Morales et al., 1996)"
wcs213172,Apocynaceae,Vinca minor,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs213172,Apocynaceae,Vinca minor,100007,"Dizionario Delle Erbe Med. (Suozzi, 1995)"
wcs213172,Apocynaceae,Vinca minor,100175,E-Kommission: Unapproved Status (1984-1994)
wcs213172,Apocynaceae,Vinca minor,5641,"Europe's Med. Pl. (Lange, 1998)"
wcs213172,Apocynaceae,Vinca minor,100240,"Food & Med. in Rural Sweden, Ukraine & NW Russia (Stryamets et al., 2015)"
wcs213172,Apocynaceae,Vinca minor,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs213172,Apocynaceae,Vinca minor,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
wcs213172,Apocynaceae,Vinca minor,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs213172,Apocynaceae,Vinca minor,100006,"Les Plantes Arom. et Med. (Bremness, 1996)"
wcs213172,Apocynaceae,Vinca minor,100028,Les Plantes Méd. de la Pharmacopée: Liste A (2000)
wcs213172,Apocynaceae,Vinca minor,7279,"Med. Pl. of the World (Wyk & Wink, 2004)"
wcs213172,Apocynaceae,Vinca minor,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs213172,Apocynaceae,Vinca minor,8394,"Substances in Medicines, Australia (TGA, 2007)"
wcs213172,Apocynaceae,Vinca minor,100009,"The Plant-Book (Mabberley, 1996)"
wcs213172,Apocynaceae,Vinca minor,100019,"Timber Press Plant Names (Erhardt et al., 2009)"
wcs213172,Apocynaceae,Vinca minor,100023,U.S. FDA Substance Registration System (2016)
wcs213172,Apocynaceae,Vinca minor,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
wcs213172,Apocynaceae,Vinca minor,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs213172,Apocynaceae,Vinca minor,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513408,Apocynaceae,Vincetoxicum amplexicaule,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs513408,Apocynaceae,Vincetoxicum amplexicaule,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs513408,Apocynaceae,Vincetoxicum amplexicaule,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513408,Apocynaceae,Vincetoxicum amplexicaule,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs532008,Apocynaceae,Vincetoxicum arenicola,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513418,Apocynaceae,Vincetoxicum arnottianum,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs513418,Apocynaceae,Vincetoxicum arnottianum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs513419,Apocynaceae,Vincetoxicum ascyrifolium,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513419,Apocynaceae,Vincetoxicum ascyrifolium,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513423,Apocynaceae,Vincetoxicum atratum,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs513423,Apocynaceae,Vincetoxicum atratum,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
wcs513423,Apocynaceae,Vincetoxicum atratum,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs513423,Apocynaceae,Vincetoxicum atratum,100170,"Illus. Chinese Materia Medica (Wu, 2005)"
wcs513423,Apocynaceae,Vincetoxicum atratum,8389,Korean Herbal Pharmacopoeia (2002)
wcs513423,Apocynaceae,Vincetoxicum atratum,8354,"Medicinal Plants in China (WHO, 1997)"
wcs513423,Apocynaceae,Vincetoxicum atratum,100196,"Med. Pls. Used by Maonan People in China. (Hong et al., 2015)"
wcs513423,Apocynaceae,Vincetoxicum atratum,8374,Pharmacopoeia of China (2005)
wcs513423,Apocynaceae,Vincetoxicum atratum,100001,Pharmacopoeia of China (2010)
wcs513423,Apocynaceae,Vincetoxicum atratum,100050,Pharmacopoeia of China (2015)
wcs513423,Apocynaceae,Vincetoxicum atratum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs513423,Apocynaceae,Vincetoxicum atratum,8394,"Substances in Medicines, Australia (TGA, 2007)"
wcs513423,Apocynaceae,Vincetoxicum atratum,100237,"Taiwan Herbal Pharmacop. 3rd Chinese ed. (MOHW, 2018)"
wcs513423,Apocynaceae,Vincetoxicum atratum,100194,"TCM Plants for Syst. Bio. Evaluation (Eisenberg et al., 2011)"
wcs513423,Apocynaceae,Vincetoxicum atratum,100023,U.S. FDA Substance Registration System (2016)
wcs513423,Apocynaceae,Vincetoxicum atratum,100241,"WHODrug Herbal Substances, Suppl. 2021 (WHO-UMC, 2021)"
wcs513423,Apocynaceae,Vincetoxicum atratum,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs513423,Apocynaceae,Vincetoxicum atratum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513423,Apocynaceae,Vincetoxicum atratum,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513427,Apocynaceae,Vincetoxicum auriculatum,100196,"Med. Pls. Used by Maonan People in China. (Hong et al., 2015)"
wcs513427,Apocynaceae,Vincetoxicum auriculatum,100023,U.S. FDA Substance Registration System (2016)
wcs513427,Apocynaceae,Vincetoxicum auriculatum,100241,"WHODrug Herbal Substances, Suppl. 2021 (WHO-UMC, 2021)"
wcs513427,Apocynaceae,Vincetoxicum auriculatum,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs513427,Apocynaceae,Vincetoxicum auriculatum,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513439,Apocynaceae,Vincetoxicum biglandulosum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs532016,Apocynaceae,Vincetoxicum brevipes,6513,"Med. & Pois. Pl. 2 (Valkenburg et al., 1999)"
wcs532016,Apocynaceae,Vincetoxicum brevipes,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs532016,Apocynaceae,Vincetoxicum brevipes,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs532005,Apocynaceae,Vincetoxicum cameroonicum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs513457,Apocynaceae,Vincetoxicum canescens,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513470,Apocynaceae,Vincetoxicum chekiangense,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs513470,Apocynaceae,Vincetoxicum chekiangense,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513470,Apocynaceae,Vincetoxicum chekiangense,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513474,Apocynaceae,Vincetoxicum chinense,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513480,Apocynaceae,Vincetoxicum cissoides,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs513480,Apocynaceae,Vincetoxicum cissoides,6513,"Med. & Pois. Pl. 2 (Valkenburg et al., 1999)"
wcs531999,Apocynaceae,Vincetoxicum confusum,8260,"Med. Pl. Indian Ocean Ils. (Gurib-Fakim et al., 2004)"
wcs513498,Apocynaceae,Vincetoxicum dalzellii,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs513498,Apocynaceae,Vincetoxicum dalzellii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513526,Apocynaceae,Vincetoxicum fasciculatum,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs513526,Apocynaceae,Vincetoxicum fasciculatum,6513,"Med. & Pois. Pl. 2 (Valkenburg et al., 1999)"
wcs513526,Apocynaceae,Vincetoxicum fasciculatum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs513526,Apocynaceae,Vincetoxicum fasciculatum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs531917,Apocynaceae,Vincetoxicum flanaganii,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs513531,Apocynaceae,Vincetoxicum flexuosum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs531920,Apocynaceae,Vincetoxicum flexuosum var. perrottetianum,6513,"Med. & Pois. Pl. 2 (Valkenburg et al., 1999)"
wcs531920,Apocynaceae,Vincetoxicum flexuosum var. perrottetianum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs531920,Apocynaceae,Vincetoxicum flexuosum var. perrottetianum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs531919,Apocynaceae,Vincetoxicum flexuosum var. tenuis,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs531919,Apocynaceae,Vincetoxicum flexuosum var. tenuis,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs531919,Apocynaceae,Vincetoxicum flexuosum var. tenuis,6513,"Med. & Pois. Pl. 2 (Valkenburg et al., 1999)"
wcs531919,Apocynaceae,Vincetoxicum flexuosum var. tenuis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs513532,Apocynaceae,Vincetoxicum floribundum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513532,Apocynaceae,Vincetoxicum floribundum,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513537,Apocynaceae,Vincetoxicum forrestii,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs513537,Apocynaceae,Vincetoxicum forrestii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513537,Apocynaceae,Vincetoxicum forrestii,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513553,Apocynaceae,Vincetoxicum glaucescens,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs513553,Apocynaceae,Vincetoxicum glaucescens,8374,Pharmacopoeia of China (2005)
wcs513553,Apocynaceae,Vincetoxicum glaucescens,100001,Pharmacopoeia of China (2010)
wcs513553,Apocynaceae,Vincetoxicum glaucescens,100050,Pharmacopoeia of China (2015)
wcs513553,Apocynaceae,Vincetoxicum glaucescens,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs513553,Apocynaceae,Vincetoxicum glaucescens,100237,"Taiwan Herbal Pharmacop. 3rd Chinese ed. (MOHW, 2018)"
wcs513553,Apocynaceae,Vincetoxicum glaucescens,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513553,Apocynaceae,Vincetoxicum glaucescens,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513554,Apocynaceae,Vincetoxicum glaucum,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs513554,Apocynaceae,Vincetoxicum glaucum,6667,"Plants and People of Nepal (Manandhar, 2002)"
wcs513555,Apocynaceae,Vincetoxicum globiferum,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs513560,Apocynaceae,Vincetoxicum grandiflorum,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs531900,Apocynaceae,Vincetoxicum henryi,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513574,Apocynaceae,Vincetoxicum hirsutum,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs513574,Apocynaceae,Vincetoxicum hirsutum,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs513574,Apocynaceae,Vincetoxicum hirsutum,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs513574,Apocynaceae,Vincetoxicum hirsutum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513574,Apocynaceae,Vincetoxicum hirsutum,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs513577,Apocynaceae,Vincetoxicum hirundinaria,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs513577,Apocynaceae,Vincetoxicum hirundinaria,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
wcs513577,Apocynaceae,Vincetoxicum hirundinaria,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs513577,Apocynaceae,Vincetoxicum hirundinaria,7279,"Med. Pl. of the World (Wyk & Wink, 2004)"
wcs513577,Apocynaceae,Vincetoxicum hirundinaria,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs513577,Apocynaceae,Vincetoxicum hirundinaria,8394,"Substances in Medicines, Australia (TGA, 2007)"
wcs513577,Apocynaceae,Vincetoxicum hirundinaria,100023,U.S. FDA Substance Registration System (2016)
wcs513577,Apocynaceae,Vincetoxicum hirundinaria,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
wcs513577,Apocynaceae,Vincetoxicum hirundinaria,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs513577,Apocynaceae,Vincetoxicum hirundinaria,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513586,Apocynaceae,Vincetoxicum hirundinaria subsp. hirundinaria,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs513603,Apocynaceae,Vincetoxicum hybanthera,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513605,Apocynaceae,Vincetoxicum inamoenum,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs513605,Apocynaceae,Vincetoxicum inamoenum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513605,Apocynaceae,Vincetoxicum inamoenum,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs526875,Apocynaceae,Vincetoxicum indicum,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
wcs526875,Apocynaceae,Vincetoxicum indicum,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
wcs526875,Apocynaceae,Vincetoxicum indicum,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
wcs526875,Apocynaceae,Vincetoxicum indicum,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs526875,Apocynaceae,Vincetoxicum indicum,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs526875,Apocynaceae,Vincetoxicum indicum,6513,"Med. & Pois. Pl. 2 (Valkenburg et al., 1999)"
wcs526875,Apocynaceae,Vincetoxicum indicum,100023,U.S. FDA Substance Registration System (2016)
wcs526875,Apocynaceae,Vincetoxicum indicum,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs526875,Apocynaceae,Vincetoxicum indicum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs532019,Apocynaceae,Vincetoxicum indicum var. glabrum,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
wcs532019,Apocynaceae,Vincetoxicum indicum var. glabrum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs513183,Apocynaceae,Vincetoxicum indicum var. indicum,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
