"","LEVEL3_NAM","tdwg3_codes","LEVEL2_COD","LEVEL1_COD","koppen_geiger_mode","longitude","latitude","bio10","bio11","bio16","bio17","breakline_elevation","elevation","mean_air_temp","precip_amount","precip_seasonality","slope","soil_depth","soil_nitrogen","soil_ocs","soil_ph","soil_soc","temp_seasonality","water_capacity"
"259","Pennsylvania","PEN","75","7",26,-77.83950118,40.89843684,20.8783377416639,-1.51266808954441,356.650623002961,243.788503838811,374.507956153468,382.264443285205,9.86230888101222,1208.15543066511,14.9310177123011,1.82698204663704,1109.41160822372,379.6758400472,51.9385163170039,51.8222003541264,598.26513355472,866.349144226989,25.698016504891
"260","Peru","PER","83","8",1,-74.37540458,-9.16377219,19.2326473253419,17.4000676409706,735.910840948713,233.901994850619,1477.83541982303,1488.36133434816,18.4583793698863,1878.77812083865,56.1404955770377,4.28946261996652,2496.65064466693,258.289079969031,56.5140596134516,56.3478860446343,485.911996545595,73.719258108816,22.860495681204
"261","Philippines","PHI","42","4",1,122.87363203,11.74740395,26.4640536363606,24.2676171714358,1141.6842923618,305.229096032074,294.757297244714,320.932558063565,25.4529738924066,2748.53567922641,49.5491140126629,3.43423677446308,2275.66517837326,292.962062422176,63.2924120426178,54.9350066962449,428.741917272436,85.9503461811216,26.0217802989018
"262","Phoenix Is.","PHX","60","6",0,-171.7279731,-3.41946731,27.188312292099,26.9927814006805,414.169719696045,193.033248901367,0.0226223459467292,0.0375000003259629,27.1280934810638,1346.72312927246,27.2455625534058,0.00262244168789039,NA,NA,NA,NA,NA,10.5126250982285,NA
"263","Pitcairn Is.","PIT","61","6",0,-128.44279001,-24.505797,24.91692842756,21.0516787937709,445.343566894531,357.636108398438,3.2770082950592,0.856785719016833,22.9430713653564,1586.57383510045,13.0599286215646,0.0433460884461445,3118,643.833312988281,69,57.3333320617676,NA,152.358394077846,32.5
"264","Poland","POL","11","1",26,19.4009187,52.12472508,17.5234928812763,-1.00846987766441,237.011370415425,109.310114923507,168.492823386044,168.042961206067,8.2859957438898,646.431881691015,32.3097374333745,0.619129512033002,2261.63845658952,401.368848240545,43.5612495886246,57.4549960522572,395.71038119574,723.25174180791,16.6078955904519
"265","Portugal","POR","12","1",8,-7.96236769,39.69200296,21.5179082215722,9.01693655697267,397.875690562689,55.8779835743691,309.75538117545,322.693925806302,15.0014552301435,923.101157117246,57.9152692880203,2.23340031371188,1383.71423444625,262.831714647233,49.889701928793,57.5654105626949,372.865776780475,489.074088389838,20.1423462061411
"266","Primorye","PRM","31","3",22,134.71377463,45.16706365,17.6901015480243,-15.6333456682669,395.822693855532,56.2683229754048,412.469200753151,421.543797820894,2.2142221415511,822.91239155073,65.9536612781961,3.50575375923808,2420.60159548496,541.569090443879,68.495164210439,54.6518466302745,733.402249647886,1294.36669805532,28.5086879446151
"267","Puerto Rico","PUE","81","8",1,-66.46614558,18.2209154,26.2524613600511,23.3784038837139,667.596048208383,267.070703946627,225.263555867331,242.324230634249,24.8584134762104,1917.70357102614,34.6302884908823,2.68356740589325,1457.89705882353,332.576496124268,70.7904925346375,55.3261392911275,401.134835561117,114.795413677509,29.0625
"268","Queensland","QLD","50","5",6,144.54819334,-22.57373243,28.4198309969006,16.8058485932613,357.841630815285,44.2731475839646,230.967467998539,232.994908315358,23.2178968983121,642.089969065797,73.8169538695549,0.542168614991751,2569.43589914422,71.2286762644755,24.9519105867626,68.6476547131917,114.780927327116,453.651289711987,18.186145833417
"269","Québec","QUE","72","7",27,-71.75499676,53.38114914,12.3794693295075,-18.5662954107575,370.259844158007,159.68798288677,342.150069531309,346.058898066648,-2.40634306923231,1015.08227997655,35.0432244666245,1.23250090498501,795.676959759204,547.363824634002,75.2869441346603,53.7946059652134,493.288600995281,1209.0664300421,30.8321581415526
"270","Réunion","REU","29","2",15,55.53821274,-21.12162946,21.8397498660617,16.3799443774753,1478.126953125,313.469166225857,656.222996520996,750.894999186198,19.1297498279148,2945.19749620226,67.9681112501356,7.74442317750719,1662,342.717014312744,73.8102440834045,53.9651041030884,506.664360046387,216.448250664605,30.8958333333333
"271","Rhode I.","RHO","75","7",25,-71.55994566,41.68389685,21.0851248105367,0.0729375055525452,362.568351745605,310.662892659505,80.6493070602417,81.866041024526,10.5424167315165,1341.87712605794,9.81997919082642,0.793131525317828,1355.125,901.273542131696,65.858530317034,48.3397260393415,1129.10705566406,820.702306111654,23.3671875
"272","Rodrigues","ROD","29","2",3,63.41351669,-19.71779026,25.9685001373291,21.7212505340576,443.975006103516,157.815246582031,5.31440441682935,40.9575004577637,23.8500003814697,1114.87927246094,43.4362487792969,1.33425056934357,2281.75,NA,NA,NA,NA,169.637756347656,23.0625
"273","Romania","ROM","13","1",26,24.96918232,45.84359796,19.6279822956432,-1.19150807923952,255.702342062285,111.597691079342,391.06457154747,399.87594488152,9.46475757866195,694.560942894521,33.0471419411476,2.51695582590741,2335.79196816208,310.899044565446,48.2120497039642,63.9020300086631,325.249314857445,808.214182474156,25.7681801736614
"274","Central European Russia","RUC","14","1",26,39.80245698,54.88373843,17.7539036394079,-7.47203686244532,221.164335964283,104.386605331176,167.073850212049,168.709223338726,5.21076793850008,636.228849865816,28.4388574985941,0.559339748698655,2601.00763893064,590.730088285085,69.5221159101542,58.1494256124559,766.884919332538,987.283906935317,28.303871138194
"275","East European Russia","RUE","14","1",26,53.73073876,56.12331853,17.4966597854391,-11.7295137027708,212.37831997691,101.0847635824,208.083169109883,210.904542797575,3.03929415762355,626.815998828787,27.3569350223954,1.04995635889243,2936.29667164112,453.965448347294,74.1363418620679,60.4129782403847,589.392082043889,1138.18317916317,29.2553490998151
"276","North European Russia","RUN","14","1",27,45.85434037,64.50418421,13.0149780652493,-13.0656389322107,267.252902310605,117.101392869825,141.000014409831,140.381335004759,-0.250356214719549,754.043019973437,31.3502326260927,0.781126230802573,3552.09293709601,668.271136597438,81.1867943780949,49.7613986800782,1486.28865655659,1008.49444542776,28.8378002007978
"277","South European Russia","RUS","14","1",7,44.67469326,48.91779832,22.312327311971,-5.35304072842425,129.959949795248,85.0293734956073,74.8586636846228,76.5480738677296,8.45605557638801,428.220758441089,19.0398706255451,0.439303047526463,3717.47458912118,369.964105995227,55.9924070213437,72.1102585439167,381.5457395674,1081.11109637569,26.6299202780731
"278","Northwest European Russia","RUW","14","1",26,31.24102708,58.78055976,16.3356304534828,-6.1673820838196,260.633682808885,115.679688783189,91.9955606376691,90.767109337302,4.95928015852759,744.946818963701,29.7158489645726,0.349875199130317,2086.88862364559,713.902160254945,83.6364276748301,53.8414784004228,1190.88552727134,876.075245747401,25.8504768392371
"279","Rwanda","RWA","23","2",3,29.91719523,-1.99798731,19.5791299565633,18.7118133672078,446.964962565104,83.2927461751302,1689.06040396341,1701.37004231771,19.1300000127157,1227.53329996745,50.1088899230957,3.11549479564031,3673.02124023438,252.836061785298,71.9817012663811,55.4662295310728,365.000383930822,38.0966633605957,25.0375816868801
"280","Sakhalin","SAK","31","3",27,142.71207547,50.3342599,13.6721721973474,-15.0592694708525,392.012841128478,142.710285109814,175.340994336767,187.163004358366,0.0265958224764088,979.755968077382,39.9579358444434,2.32030867371891,1840.67916615804,658.062017531622,73.4412031627837,55.0542214610589,737.476581391834,1120.59537508302,29.9506076256434
"281","Samoa","SAM","60","6",1,-172.03192878,-13.79663847,24.994138929579,23.9636387295193,1618.23099772135,454.277533637153,338.622345818414,341.868889702691,24.5340277353923,3919.6633843316,47.224527782864,3.82598949803246,1008.96428571429,400.440853118896,73.530219078064,54.4385266304016,770.809524536133,40.5601671006944,26.3720237186977
"282","Sardegna","SAR","12","1",8,9.030029,40.09088088,22.8293360816108,8.83193885485331,275.046860419379,42.8522278043959,306.117810118432,337.916446383794,15.3827610757616,663.051682535807,52.7277361551921,3.49341015136904,1616.13227577815,242.332386954886,51.7241132142114,67.9974672286237,343.921230378698,557.430268690321,22.9778439052521
"283","Saskatchewan","SAS","71","7",27,-105.89005483,54.41922757,15.9329125636475,-15.7608729289511,215.051792958359,56.973843665378,516.685197509834,517.733804408509,0.680089274899803,468.411626505134,55.9680075068084,0.488460970195319,2376.74478695027,283.789938026633,58.0442771768838,65.4056077030251,467.168307832086,1228.0852493258,28.8297193869089
"284","Saudi Arabia","SAU","35","3",4,44.58510242,24.02338171,33.892179725992,15.8340151872767,48.7860228170578,2.19746619781367,641.385991671374,641.518147502137,25.453346615804,88.8610784130697,101.097658894133,0.693974546499911,11543.5928800911,75.2190360345922,15.9223239769528,80.5755068308087,44.209368940132,712.166794162218,9.28474139245812
"285","South Carolina","SCA","78","7",14,-80.90042082,33.91755375,26.0328473023006,8.19444728834288,404.957335989816,257.069354738508,104.502964174861,103.914374912637,17.3059714147023,1237.68357631138,21.2489607095718,0.399455068393477,1502.66370558376,267.665554249344,50.8898099079224,51.3882030910916,304.728127815873,689.793050711496,19.4384517766497
"286","Society Is.","SCI","61","6",1,-149.88325562,-17.45187798,25.0896873474121,23.0314998626709,1260.77478027344,490.722862243652,161.275157292684,296.726871490479,24.0933122634888,3406.12396240234,35.8469381332397,5.63755643367767,868.5,387.288146972656,76.6666666666667,54.4388898213704,599.777791341146,80.1352481842041,29.0625
"287","South China Sea","SCS","41","4",0,114.31825438,13.0701461,28.1126877466838,24.8421457608541,810.765279134115,92.3183129628499,0.00492459204461839,0.0206250001986821,26.7199789683024,1882.84202067057,64.1091044743856,0.00164684449555352,2591,NA,NA,NA,NA,127.946415265401,34
"288","Santa Cruz Is.","SCZ","60","6",1,166.22404932,-10.99208387,26.7080001831055,25.8914995193481,1247.51538085938,901.287628173828,67.6135749816895,102.46875,26.3751249313354,4357.14672851562,12.5847501754761,2.38037109375,1612.41666666667,372.512496948242,65.0833339691162,52.3888874053955,1381.29998779297,34.3628749847412,29.1666666666667
"289","South Dakota","SDA","74","7",25,-100.21985622,44.43756367,21.5287881060344,-5.95710244527677,243.492902355659,39.2943167663202,657.820498537288,659.845205353527,7.87124144769296,538.534737005466,59.764030791492,0.641270289365656,5158.19938917976,218.068134563206,56.7289317829372,70.4064787580324,232.026608356839,1066.37356731136,24.8285340314136
"290","Selvagens","SEL","21","2",0,-15.86268648,30.14296023,22.2474994659424,17.339750289917,209.490493774414,11.5045003890991,0,0.652499973773956,19.6182498931885,412.897003173828,78.8802490234375,0.062380600720644,NA,NA,NA,NA,NA,195.280242919922,NA
"291","Senegal","SEN","22","2",6,-14.46817708,14.36697739,31.5448098401262,25.8587950008632,529.963125594808,1.08429711470175,52.9749765778967,54.0665196087243,28.6173684358192,648.02328789133,142.968258894967,0.245273087793528,14653.5138881138,70.3082259952045,23.6816739449736,62.1870075444706,91.9913779868454,227.612265879918,15.366666664396
"292","Seychelles","SEY","29","2",0,55.5220677,-4.70189448,27.2583501815796,25.3243497848511,959.175848388672,334.42414855957,19.2160663604736,11.6199998673983,26.2862499237061,2383.66262207031,43.4170745849609,0.543580878246576,1088.5,449.833343505859,NA,NA,721.666687011719,73.3068504333496,28.1875
"293","South Georgia","SGE","90","9",29,-36.71862583,-54.3579816,1.34970588280874,-4.39685293506174,915.399618709789,717.200778736788,424.693354797363,461.153378206141,-1.59179410250748,3224.44071691176,9.83141175438376,7.50617523754344,1163.58332824707,939.05556640625,131.583333333333,56.6666666666667,1776.37496948242,224.146497838637,28.7916667461395
"294","Sicilia","SIC","13","1",8,14.14647287,37.56596762,23.4793894316021,9.37005000616375,293.868334318462,42.8597261328446,396.608745556433,415.550237394634,16.0346262078536,678.466368665193,58.4182606345729,3.8931165026991,1745.85265582541,220.193071006001,47.8159364340962,73.2857217097628,327.400242459947,562.947912276419,24.8602053047954
"295","Sierra Leone","SIE","22","2",2,-11.79209994,8.56034578,27.5232535694921,24.0944988073305,1390.28141181414,37.6285628474036,198.231036403279,199.498047456353,25.6293465636497,2637.86912359193,84.9072395147279,0.984722503430622,9849.69919868365,267.341016642253,53.186867290073,52.5627397961087,309.705967203776,129.880811646927,21.4091038769239
"296","Sinai","SIN","34","3",4,33.7680386,29.70447198,26.2508157629716,11.8731986999512,20.4725723668149,0.536605262413229,500.937528519206,509.272330409602,19.4990921221281,36.3625251594343,90.524410207648,1.89362588556189,11281.0426016212,68.9534723570021,14.422157218988,79.4033065356797,50.1732322363545,565.839387431898,12.8493107745522
"297","South Australia","SOA","50","5",4,135.82671616,-30.10453814,26.3868321606965,12.2935996608124,90.1593991223774,38.1414657303851,173.963844487778,175.218762184932,19.5766145954236,243.888342678367,35.342838778867,0.379098362318886,4106.5607018328,62.0385225034686,33.3394152637789,77.4253909473863,252.186106873182,546.338305752466,12.9906995661605
"298","Socotra","SOC","24","2",4,53.78351902,12.49162925,27.6098958651225,23.4717915852865,125.236251831055,9.66995823383331,196.778915241361,267.155625025431,25.4719999631246,208.40220896403,98.5106252034505,3.80158823728561,4770.53571428571,258.117475721571,29.5797642601861,78.6091283162435,173.411938137478,156.403270721436,21.625
"299","Solomon Is.","SOL","43","4",1,158.33998506,-8.14793443,25.6522944337231,24.7438792697454,1129.05046262579,797.013610322597,190.295805715379,232.745507377689,25.2803687241118,3757.03484383276,15.3567161155959,3.25971815671961,1054.30888834635,404.626678466797,72.8508717430962,52.7048121558295,1024.15049506293,36.1993389452918,29.2516666412354
"300","Somalia","SOM","24","2",4,45.86255319,6.06370579,28.2524091761163,24.3468856446286,157.788946486534,13.8709004004268,417.415824258631,419.359718201373,26.3755348408476,321.787227176098,101.191114914671,0.663216250733611,11320.3184501525,121.131559283512,30.5560046270079,78.5219094986306,140.647216718,157.232053703957,18.6852867605137
"301","Spain","SPA","12","1",7,-3.5517234,40.39416927,21.7380980320078,6.44995212559662,272.5203673832,80.0632669383256,683.45608578124,695.036651759047,13.6484507955571,719.65897412174,42.9316476236575,2.91731965502616,1518.9627578304,243.84286126468,46.0942587656518,69.6635846084976,310.561592839784,596.807269141788,21.7046250313452
"302","Sri Lanka","SRL","40","4",3,80.70426571,7.61235709,27.8874921997388,24.7022565255562,771.946414470673,206.831358591715,166.017366524156,178.390077564865,26.4429805278778,1716.90390777588,60.7886655032635,1.51799576754759,4071.61528944431,344.442074513575,59.2300578111794,56.7274523283306,455.028301127473,127.367783824603,24.6995614130694
"303","South Sandwich Is.","SSA","90","9",29,-26.65310473,-58.17275834,0.199749998748302,-7.25862503051758,410.753372192383,302.631637573242,NA,71.658748626709,-3.09587502479553,1403.70196533203,12.3714995384216,3.15178668498993,NA,NA,NA,NA,NA,294.049865722656,NA
"304","St.Helena","STH","28","2",0,-5.71727532,-15.96202459,23.4226665496826,19.3628336588542,155.661834716797,68.5774180094401,80.0941848754883,47.8175001144409,21.2971661885579,457.790669759115,29.9343338012695,1.27422908941905,1408.5,NA,NA,NA,NA,160.174245198568,27.3125
"305","Sudan","SUD","24","2",4,30.08706657,13.8872033,31.3108304319754,21.7995864720474,246.243328407137,4.76636972213061,527.409132769411,526.703123997285,26.9343575405017,415.889136781628,131.376439237058,0.424853261661593,12782.8994608464,96.5075625262775,24.4514958921242,73.7965756707032,82.5538945276404,378.568939423072,15.6878528384455
"306","Sulawesi","SUL","42","4",1,121.29483012,-2.10406842,24.2355079884799,23.1708066274535,1016.63184693534,440.198180339022,499.825004006467,539.275014174335,23.776089164446,2909.0292667029,32.5041193800152,4.83103529523513,1973.92923280423,293.497740203259,66.4773578477942,50.9250978967418,490.64859267525,43.2927697163708,26.8209325447284
"307","Sumatera","SUM","42","4",1,101.6400768,-0.47759521,25.597640919668,24.6330220409318,1029.36488772376,499.009416417666,272.286550881426,284.639363343579,25.1206168961716,3078.11099925531,29.6532348930098,2.06999615079792,1701.95259410325,279.928468215697,61.413756811508,49.0443275335575,938.733511961858,38.0897387124636,28.741105852819
"308","Surinam","SUR","82","8",1,-55.91158943,4.12670757,26.8548823637121,25.13692237854,888.568300206801,238.469956054687,159.666013936834,157.7891115873,25.7879682383818,2107.56261948529,48.3723035296272,0.783227814988178,2984.7702020202,217.207861564826,46.645650520219,46.2941885549276,292.896983422173,69.0039741605871,21.1599326599327
"309","Svalbard","SVA","10","1",29,18.37151643,78.8294471,1.07060261066509,-17.0415730374708,197.001977599252,95.748957522134,351.688855939983,349.844186553791,-8.88327077272604,614.683481309968,26.8513395720199,4.41046350923921,3847.82748813543,756.081440708094,109.288604347073,62.9288596772311,1832.64626982718,725.177686223597,30.6337670028479
"310","Southwest Caribbean","SWC","81","8",0,-85.14144436,15.43870928,27.4555829366048,25.1239999135335,888.294921875,143.162582397461,5.33795022964478,1.72333330847323,26.4286670684814,1907.65649414062,60.8714993794759,0.109890207337836,NA,NA,59.5,57.8333320617676,1476,94.5418345133464,NA
"311","Sweden","SWE","10","1",27,16.74115723,62.78773775,13.3868762774863,-6.56612142036313,299.311283096771,135.112432675639,333.581599134078,332.384497333204,3.00559144675193,843.797123909333,31.4921772561586,1.87371321182289,1043.47531492644,548.802026809071,79.3025779827688,49.268396627849,1218.33910726832,776.771598974696,22.7437010551741
"312","Switzerland","SWI","11","1",26,8.23458716,46.80257618,13.4952169478625,-3.98467242475813,514.553534321401,306.846109587571,1297.4100016276,1328.90649326368,4.78840231369554,1626.09446277838,21.1008175268941,10.118385856179,1483.51059322034,534.916798506633,80.3462832989079,58.3777580638923,634.696594238281,678.763201834142,26.2044491525424
"313","Swaziland","SWZ","27","2",11,31.49719338,-26.56211579,23.0428816477458,15.3852280231944,394.500145360043,43.9404646890205,638.107399680398,615.444211457905,19.5837148867155,821.756931238007,70.3302453693591,2.82789609306737,3090.05,149.892068408784,49.6198838551839,58.8242443629674,196.031523931594,298.673737107662,20.1828125
"314","Taiwan","TAI","38","3",11,120.95940178,23.74833248,24.1335478160692,14.313386995896,1447.30285591457,272.322515902312,719.350776853085,769.010475701871,19.6490368801615,3089.38985011889,65.9861328290856,7.16590052256766,1544.12770615615,356.705487130702,75.3174953241458,53.2744533494971,544.733635913367,385.341382632048,26.0403138445569
"315","Tanzania","TAN","25","2",3,34.8234036,-6.27019678,24.0855441812226,20.9343202470057,515.765991937285,24.252730280795,1013.48617303569,1017.86277041537,22.5238672186655,987.791081700564,87.3322402700981,1.38066924368085,8746.73273842581,118.194273171135,38.2177858891841,59.7616493727209,148.43808675242,124.641306658063,18.1449236763171
"316","Tasmania","TAS","50","5",15,146.60099785,-41.94278478,14.1885529295371,7.0860666093165,426.853626056309,213.160253733614,344.437272577478,354.431515058462,10.5526788304322,1271.08201810739,25.3745282514252,3.32938183958295,611.635360798508,387.908086699557,103.94477253291,54.086440466732,1175.50094763254,277.637997648142,25.0511463811158
"317","Turks-Caicos Is.","TCI","81","8",6,-71.88207917,21.80869292,27.5830001831055,24.0457496643066,454.105255126953,163.029495239258,1.94736844301224,2.47499990463257,25.8325004577637,1140.69274902344,40.0519981384277,0.0849451124668121,1585.16668701172,594,62.75,69.5,863,142.416244506836,31.34375
"318","Transcaucasus","TCS","33","3",26,45.58312388,41.01420856,19.902009147129,-1.3278463443829,325.246120930389,157.044634660756,1044.17571419726,1063.27527702676,9.35959917301137,939.490890524391,34.2760924836922,5.34482129429285,2008.87692058923,327.249157876679,61.3937022619062,66.4430119079854,396.432057226193,827.989214032008,25.5888443528292
"319","Tristan da Cunha","TDC","90","9",15,-11.15734365,-38.66545461,16.4162502288818,11.0235004425049,1022.52349853516,652.6259765625,53.2293635368347,244.384994506836,13.6112499237061,3352.82568359375,16.855749130249,6.52037668228149,680,573.111114501953,106.75,56.1666660308838,1167.88891601562,213.04150390625,30.9166660308838
"320","Tennessee","TEN","78","7",14,-86.34752902,35.85105204,24.6833933689945,4.4653472574869,406.171054906679,267.506504582051,294.133808834452,296.299482369363,14.8454108369023,1386.71617526009,16.3830486069296,1.27649063919845,1538.0250929368,192.732090429509,44.8884971814278,54.4573781359327,250.034113342509,779.408263399119,23.1826208178439
"321","Texas","TEX","77","7",14,-99.35743679,31.49694154,27.5371135940388,9.23271134619539,256.25254852491,122.516726550607,513.300226494864,509.789865362925,18.6901315844289,758.229281380958,37.2714117903781,0.556861603386876,1832.58179484675,155.76256936306,36.7331731140092,70.800010053896,164.591206525604,711.052764265236,20.8588076923077
"322","Thailand","THA","41","4",3,101.01490759,15.11989715,28.147156976489,23.5676961735772,824.196066790191,49.7364938430737,281.564887656893,284.884888979417,26.1692466098423,1650.57928564861,78.0356224741605,1.91122766462775,7397.55368115325,175.360203078657,49.0203679323935,57.2543176231739,203.204887785779,179.285752946123,22.7207139556377
"323","Turkmenistan","TKM","32","3",5,59.38352408,39.12222048,29.8130002695319,3.06006021313194,78.0992840137385,7.99592626275946,201.700337698199,200.024221932944,16.2754082915886,160.119024320741,71.1359980834892,0.497130282652502,12138.9379734188,137.800702683469,27.2378703226942,77.3969531964241,88.4455354016892,1034.18564091791,20.7667748912588
"324","Togo","TOG","22","2",3,0.97583446,8.53493023,28.941300868988,24.7878880833471,618.480167122774,30.0576657243939,251.657359854885,254.232180107472,26.7550756099612,1217.21472061512,78.3862996655841,0.901923987581286,11235.4583333333,184.034942464626,33.9896375236782,60.1567041654113,214.337895494826,157.114414259445,16.4331140350877
"325","Tokelau-Manihiki","TOK","60","6",0,-164.67014717,-9.77076203,27.2512692671556,26.8064039670504,1132.58493276743,571.445828951322,0.0120696475995438,0.0951923077137997,27.0302308889536,3190.66552734375,29.0688461890587,0.00703739215476582,2879,NA,NA,NA,NA,19.1299230135404,46
"326","Tonga","TON","60","6",1,-174.82453185,-19.98207654,26.0754998524984,22.4384167989095,695.781494140625,330.497253417969,7.63434886932373,24.2058329284191,24.2578328450521,1909.65197753906,31.8274993896484,1.07630182119707,2341.25,559.666687011719,59.5,55.6666679382324,902,144.045832316081,29.1875
"327","Trinidad-Tobago","TRT","81","8",2,-61.25263723,10.46836428,26.4831910974839,25.1448235231287,777.327708524816,189.27785357307,79.2738700866699,69.2907351886525,25.9051322937012,2065.18809599035,47.1127940907198,1.24315238349578,2208.04545454545,361.076095581055,64.9285252888997,54.3296559651693,476.06507619222,53.5883676865522,28.5454545454545
"328","Tuamotu","TUA","61","6",0,-145.26549416,-16.02348622,26.6499996185303,24.6499996185303,557.667724609375,224.397247314453,1.46814409891764,0.152500003576279,25.6499996185303,1494.04846191406,35.3667488098145,0.0106475539505482,3846.5,487.333343505859,69.7142857142857,58.0476188659668,826.5,77.5997467041016,35.5
"329","Tubuai Is.","TUB","61","6",0,-150.06860542,-23.09392209,25.4549446105957,21.5901944902208,634.959940592448,366.222717285156,0.841759007424116,2.3083333025376,23.4663331773546,1923.19109429253,23.7087501949734,0.137492390349507,2509.5,419.05556233724,71.25,54,639.25,152.245776706272,29.25
"330","Turkey-in-Europe","TUE","13","1",8,27.29964162,41.26119862,23.2050604139056,5.23482689752684,255.447623955024,90.4633467118819,144.329744689869,160.339451003861,13.9003159135253,673.755714500343,39.0380851410247,1.41590304328845,1736.2632281591,238.442233424033,45.720269110895,68.0554041093396,288.578794417843,707.276848090874,24.6904761904762
"331","Tunisia","TUN","20","2",4,9.56155572,34.11124296,28.6647358739745,11.3634344232973,94.2141197600651,16.285269551047,257.775200956409,253.608697319916,19.9536019969725,239.900680806033,57.2478301321005,0.96845091476134,9730.71880483372,97.5451664603436,23.1189265695878,79.0737859300999,112.104852251438,677.479691357778,15.5696301256272
"332","Turkey","TUR","34","3",8,35.43587039,38.98893748,21.3862360442582,0.493609415871335,298.76736112249,63.7613730053732,1154.58294927827,1172.08134540458,10.9627320741993,741.301466822919,50.9342668648534,4.48581587242049,1465.90444284072,242.03635962017,51.2278691836263,70.3350386209845,305.411755976295,818.614986580027,24.6487944703785
"333","Tuvalu","TUV","60","6",0,178.20111019,-7.58736001,27.3714750289917,27.0369501113892,1048.31611328125,622.850701904297,0.0120876351879402,0.0812500002793968,27.2147247314453,3183.42429199219,22.8245998382568,0.00582696351921186,NA,NA,NA,NA,NA,13.2187000274658,NA
"334","Tuva","TVA","30","3",23,94.79308741,51.57947047,12.7657550525184,-21.1015486271694,360.827941229849,42.1557395289643,1531.7772129504,1546.4183537647,-3.67901894490404,634.702746381663,82.3132427581633,5.68415836789504,1211.37250453721,553.392069091797,64.5327825478946,64.2088314819336,668.45689417222,1320.09471361565,28.7232304900181
"335","Northern Provinces","TVL","27","2",6,28.07826685,-25.2657105,23.1874974510087,13.1828172855114,307.089622813985,19.2497776690716,1130.37575156842,1135.61515685754,18.8811048076999,596.452372158068,79.8786930347917,1.25256914479941,1897.88262599469,100.946384615904,31.8071223972243,64.4033059200691,113.080723530047,400.23456530593,15.3479774535809
"336","Tadzhikistan","TZK","32","3",29,71.04218428,38.52781578,11.5434890164272,-11.9633234632024,280.135716343654,53.3940720608216,2958.03560251732,2979.64581956936,-0.31987593939016,646.615159245848,55.6753816459015,10.4613931137244,1384.6052990789,283.450972390637,50.4532239707883,71.648414823157,368.985245141957,914.026667354671,23.4858469185622
"337","Uganda","UGA","25","2",3,32.38624065,1.28008216,24.0057049991377,21.8775189912101,487.122210731989,137.837687560778,1151.70106970915,1155.18244670111,22.8008259425854,1313.62278131627,46.029844302836,1.09515830755175,5112.57474290279,224.555872608432,60.8073653624938,60.4238533157486,298.986877661353,82.9598252555321,23.8194444430502
"338","Ukraine","UKR","14","1",26,31.11581544,49.06577305,19.6937815272421,-2.82118565954595,217.137380577921,108.716303144182,177.17116106869,179.490705852436,8.52190535142323,609.455904797359,29.0281657002302,0.802083779448426,2621.67190305913,456.254746519427,59.766415913061,66.7436695501484,391.07014588127,879.957062325341,24.8311179731637
"339","Uruguay","URU","85","8",14,-56.01217767,-32.7995689,23.0570759061095,11.7097134930747,384.540595760593,253.110100287896,106.718347523581,108.263287266547,17.3719147784369,1300.15844171697,17.8624419500301,0.520660891149241,1806.82394366197,241.331893412272,64.1304281785753,59.1742487250434,314.564609103733,447.257208787002,23.9617077464789
"340","Utah","UTA","76","7",7,-111.67463244,39.32520384,22.0033843402125,-2.54312620691366,112.769987267573,59.2571452389593,1821.84588216597,1838.58118545606,9.45342542908204,340.873589778292,27.5106461647052,3.40320783252192,3283.09426026244,163.890313235196,33.1283470772315,76.5988634980243,195.583141879759,950.138672317284,20.5145687656803
"341","Uzbekistan","UZB","32","3",5,63.16950908,41.7504206,27.2932035250823,-1.02770440402278,100.055289548341,13.0410529674814,345.938075116543,349.994049126452,13.0771376509369,226.556456703037,60.2814650475224,0.992717168735709,8626.90994941718,158.245366997867,29.2597941690988,76.833938501177,135.350165016779,1094.68539453294,22.3464875449462
"342","Vanuatu","VAN","60","6",1,167.7055728,-16.2021541,25.7057001113892,23.0500375270843,948.819956970215,354.857119750977,175.161813078857,215.442998701334,24.4471437454224,2563.68589782715,38.3334811687469,3.22252274993807,1838.30666503906,301.358340740204,71.5876101255417,51.7972822189331,560.093589782715,103.748049926758,29.0308333587646
"343","Venezuela","VEN","82","8",3,-66.16904087,7.11881723,26.1085136603741,24.2123278453946,964.50319430374,181.285181256277,345.232609814635,349.156290144039,25.1473274568007,2152.31077029592,59.5345308809053,1.91869080674882,4121.51497213067,219.157279366733,52.2731688921774,52.9126279649638,288.503970344269,75.0989164220435,23.1637529134109
"344","Vermont","VER","75","7",26,-72.65980015,44.08247962,18.3537376815197,-6.67992645852706,384.442638322419,250.757229823692,358.458542969267,373.944166052575,6.21140933036804,1295.10735246247,16.5415490234599,3.31245806827849,1239.80721271572,578.363788859049,67.6569283167521,50.1552672068278,850.749897766113,970.824844659543,25.5879975219271
"345","Victoria","VIC","50","5",15,144.30785689,-36.85746645,19.4629815303918,8.40034455476385,214.461179143732,110.229764427416,253.381069673116,256.211596936602,13.8401060607217,643.140778901071,25.8357718369455,1.56729975918703,3509.53452797203,221.590510189744,55.9405539090461,64.5615130362267,439.25444734496,431.763311027758,19.7864947552448
